Estado	Clave estado	Clave	Nombre Estación	Municipio	Situación
Guerrero	gro	12100	San Cristobal	Ajuchitlán Del Progreso	Suspendida
Guerrero	gro	12099	San Jeronimo	Benito Juárez	Operando
Guerrero	gro	12098	San Andres	Ajuchitlán Del Progreso	Suspendida
Guerrero	gro	12097	Rancho Viejo (Cfe)	Mochitlán	Suspendida
Guerrero	gro	12096	Colotlipa (Cfe)	Quechultenango	Suspendida
Guerrero	gro	12095	Xaltianguis (Cfe)	Acapulco De Juárez	Suspendida
Guerrero	gro	12094	Vallecitos	Zihuatanejo De Azueta	Operando
Guerrero	gro	12093	Presa Valerio Trujano	Tepecoacuilco De Trujano	Operando
Guerrero	gro	12092	Tonalapa Del Sur	Tepecoacuilco De Trujano	Operando
Guerrero	gro	12091	Tlapa (Cfe)	Tlapa De Comonfort	Operando
Guerrero	gro	12090	Tlalchapa	Tlalchapa	Operando
Guerrero	gro	12089	Tlacotepec	General Heliodoro Castillo	Operando
Guerrero	gro	12088	Tlacoapa (Cfe)	Tlacoapa	Suspendida
Guerrero	gro	12087	Tixtla (Smn)	Tixtla De Guerrero	Suspendida
Guerrero	gro	12086	Tepetixtla	Coyuca De Benítez	Operando
Guerrero	gro	12085	Tepecoacuilco	Tepecoacuilco De Trujano	Suspendida
Guerrero	gro	12084	Teloloapan	Teloloapan	Operando
Guerrero	gro	12083	Tehuehuetla	San Miguel Totolapan	Operando
Guerrero	gro	12082	Taretaro	Coyuca De Catalán	Operando
Guerrero	gro	12081	Taxco (Cfe)	Taxco De Alarcón	Suspendida
Guerrero	gro	12080	Santo Tomas (Cfe)	Arcelia	Suspendida
Guerrero	gro	12079	Santo Domingo	Atoyac De Álvarez	Operando
Guerrero	gro	12078	Santa Rosa	Coahuayutla De José María Izazaga	Operando
Guerrero	gro	12077	Santa Fe	Ajuchitlán Del Progreso	Operando
Guerrero	gro	12076	Santa Barbara (Cfe)	Chilpancingo De Los Bravo	Suspendida
Guerrero	gro	12075	San Vicente (Cfe)	Chilpancingo De Los Bravo	Suspendida
Guerrero	gro	12074	Santa Rita	Coyuca De Catalán	Suspendida
Guerrero	gro	12072	San Pedro Cuitlapa	Tlacoachistlahuaca	Operando
Guerrero	gro	12071	San Marcos	San Marcos	Operando
Guerrero	gro	12070	San Luis San Pedro	Técpan De Galeana	Suspendida
Guerrero	gro	12069	San Juan De Las Flores	Atoyac De Álvarez	Operando
Guerrero	gro	12068	San Luis Acatlan	San Luis Acatlán	Operando
Guerrero	gro	12067	San Juan Tetelcingo (Cfe)	Tepecoacuilco De Trujano	Suspendida
Guerrero	gro	12066	Quetzala	Igualapa	Operando
Guerrero	gro	12065	Placeres Del Oro	Coyuca De Catalán	Suspendida
Guerrero	gro	12064	Petatlan	Petatlán	Suspendida
Guerrero	gro	12063	Palos Altos	Arcelia	Operando
Guerrero	gro	12062	Palo Blanco (Cfe)	Chilpancingo De Los Bravo	Suspendida
Guerrero	gro	12061	Ometepec (Cfe)	Ometepec	Operando
Guerrero	gro	12060	Olinala (Smn)	Olinalá	Operando
Guerrero	gro	12059	Nanzintla (Cfe)	Quechultenango	Suspendida
Guerrero	gro	12058	Mexcala (Cfe)	Tepecoacuilco De Trujano	Suspendida
Guerrero	gro	12057	Malinaltepec (Cfe)	Malinaltepec	Suspendida
Guerrero	gro	12056	Llano Grande (Cfe)	Acatepec	Suspendida
Guerrero	gro	12055	Los Tiscuiches	Ajuchitlán Del Progreso	Suspendida
Guerrero	gro	12054	Las Pilas Del Rio Frio	Coyuca De Catalán	Operando
Guerrero	gro	12053	Las Mesas (Cfe)	San Marcos	Suspendida
Guerrero	gro	12052	La Union	La Unión De Isidoro Montes De Oca	Operando
Guerrero	gro	12051	La Venta (Cfe)	General Heliodoro Castillo	Suspendida
Guerrero	gro	12050	La Parota (Cfe)	Acapulco De Juárez	Suspendida
Guerrero	gro	12049	Jaleaca De Catalan (Cfe)	Chilpancingo De Los Bravo	Suspendida
Guerrero	gro	12048	Ixcateopan De Tlapa	Alpoyeca	Operando
Guerrero	gro	12047	Iguala (Smn)	Iguala De La Independencia	Suspendida
Guerrero	gro	12046	Huitzuco (Smn)	Huitzuco De Los Figueroa	Operando
Guerrero	gro	12045	Hueycatenango (Cfe)	José Joaquín De Herrera	Suspendida
Guerrero	gro	12044	Huamuxtitlan (Smn)	Huamuxtitlán	Suspendida
Guerrero	gro	12043	Guayameo (Cfe)	Zirándaro	Suspendida
Guerrero	gro	12042	Gloria Escondida	Técpan De Galeana	Operando
Guerrero	gro	12041	Cacalutla	Atoyac De Álvarez	Operando
Guerrero	gro	12039	El Terrero (Cfe)	Juan R. Escudero	Suspendida
Guerrero	gro	12038	El Porvenir (Cfe)	Técpan De Galeana	Suspendida
Guerrero	gro	12037	El Manchon	Coyuca De Catalán	Operando
Guerrero	gro	12036	El Gallo	Cutzamala De Pinzón	Suspendida
Guerrero	gro	12035	El Coatepin (Cfe)	Chilpancingo De Los Bravo	Suspendida
Guerrero	gro	12034	El Camalote	Petatlán	Operando
Guerrero	gro	12033	Chilpancingo (Obs)	Chilpancingo De Los Bravo	Suspendida
Guerrero	gro	12032	Chilapa (Smn)	Chilapa De Álvarez	Suspendida
Guerrero	gro	12031	Chichihualco	Leonardo Bravo	Operando
Guerrero	gro	12030	Chaucingo	Huitzuco De Los Figueroa	Operando
Guerrero	gro	12029	Chacalapa	San Marcos	Operando
Guerrero	gro	12028	Calpantepec	Mochitlán	Suspendida
Guerrero	gro	12027	Cundancito	Coyuca De Catalán	Operando
Guerrero	gro	12026	Cuajilotla (Cfe)	Mochitlán	Suspendida
Guerrero	gro	12025	Coyuquilla	Petatlán	Operando
Guerrero	gro	12024	Coyuca De Benitez	Coyuca De Benítez	Suspendida
Guerrero	gro	12023	Copalillo	Copalillo	Operando
Guerrero	gro	12022	Copala	Copala	Operando
Guerrero	gro	12021	Coahuayutla	Coahuayutla De José María Izazaga	Operando
Guerrero	gro	12020	Coacoyulillo (Cfe)	Chilpancingo De Los Bravo	Suspendida
Guerrero	gro	12019	Ciudad Altamirano	Pungarabato	Operando
Guerrero	gro	12018	Cirian Grande	Pedro Ascencio Alquisiras	Suspendida
Guerrero	gro	12017	Casas Viejas	Petatlán	Operando
Guerrero	gro	12016	Carrera Larga	Coyuca De Benítez	Operando
Guerrero	gro	12015	Cacalotenango	Taxco De Alarcón	Operando
Guerrero	gro	12014	Buenavista De Cuellar	Buenavista De Cuéllar	Operando
Guerrero	gro	12013	Azoyu	Azoyú	Operando
Guerrero	gro	12012	Ayutla (Cfe)	Ayutla De Los Libres	Suspendida
Guerrero	gro	12011	Atoyac (Smn)	Atoyac De Álvarez	Suspendida
Guerrero	gro	12010	Atlamajancingo Del Monte (Cfe)	Atlamajalcingo Del Monte	Suspendida
Guerrero	gro	12009	Arroyo Frio	Técpan De Galeana	Operando
Guerrero	gro	12008	Arcelia	Arcelia	Operando
Guerrero	gro	12007	Aratichanguio	Zirándaro	Operando
Guerrero	gro	12006	Apango (Cfe)	Mártir De Cuilapan	Suspendida
Guerrero	gro	12005	Alcozauca (Smn)	Alcozauca De Guerrero	Suspendida
Guerrero	gro	12004	Ahuehuepan	Iguala De La Independencia	Operando
Guerrero	gro	12003	Agua Salada (Cfe)	Acapulco De Juárez	Suspendida
Guerrero	gro	12002	Acapulco De Juarez (Obs)	Acapulco De Juárez	Operando
Guerrero	gro	12001	Acapetlahuaya	Teloloapan	Operando
Guanajuato	gto	11172	Presa Paso De Vaqueros	San Luis De La Paz	Operando
Guanajuato	gto	11171	Jaral Del Progreso	Jaral Del Progreso	Operando
Guanajuato	gto	11170	C.E.M.S.I. Irapuato	Irapuato	Suspendida
Guanajuato	gto	11169	Tres Guerras	Celaya	Operando
Guanajuato	gto	11168	San Juan Temascatio	Irapuato	Operando
Guanajuato	gto	11167	San Juan Pan De Arriba	San Diego De La Unión	Suspendida
Guanajuato	gto	11166	El Gigante	Maravatío	Operando
Guanajuato	gto	11165	Chichimequillas	Silao De La Victoria	Operando
Guanajuato	gto	11164	El Copal	Irapuato	Suspendida
Guanajuato	gto	11163	La Jaula	San Diego De La Unión	Suspendida
Guanajuato	gto	11162	Comanjilla	Silao De La Victoria	Operando
Guanajuato	gto	11161	El Vergel	San Luis De La Paz	Operando
Guanajuato	gto	11160	San Isidro	Ocampo	Operando
Guanajuato	gto	11159	Presa El Barrial	San Francisco Del Rincón	Operando
Guanajuato	gto	11158	Piñicuaro	Moroleón	Operando
Guanajuato	gto	11157	Peñuelas	San Francisco Del Rincón	Suspendida
Guanajuato	gto	11156	El Dormido	Santiago Maravatío	Operando
Guanajuato	gto	11155	Corral De Piedras	San Miguel De Allende	Operando
Guanajuato	gto	11154	San Francisco De Duran	León	Suspendida
Guanajuato	gto	11153	La Laborcita	León	Operando
Guanajuato	gto	11151	Tacubaya	Pénjamo	Operando
Guanajuato	gto	11150	San Jose El Alto	Abasolo	Operando
Guanajuato	gto	11149	Paracuaro	Acámbaro	Operando
Guanajuato	gto	11148	El Obraje	Apaseo El Grande	Operando
Guanajuato	gto	11147	Miraflores	Valle De Santiago	Suspendida
Guanajuato	gto	11146	Las Jicamas	Valle De Santiago	Operando
Guanajuato	gto	11145	La Gavia	Cortazar	Operando
Guanajuato	gto	11144	El Charape	San José Iturbide	Operando
Guanajuato	gto	11143	El Gallo	Pénjamo	Suspendida
Guanajuato	gto	11142	El Cubo	Salvatierra	Operando
Guanajuato	gto	11141	Cienega De Negros	Guanajuato	Operando
Guanajuato	gto	11140	El Carbon	Dolores Hidalgo Cuna De La Independencia Nacional	Operando
Guanajuato	gto	11139	Camino Blanco	Jerécuaro	Suspendida
Guanajuato	gto	11138	Presa La Gavia	Romita	Operando
Guanajuato	gto	11137	Presa La Purisima	Guanajuato	Operando
Guanajuato	gto	11136	La Joyita	Salamanca	Operando
Guanajuato	gto	11135	Arperos	Guanajuato	Operando
Guanajuato	gto	11134	El Conejo	Irapuato	Operando
Guanajuato	gto	11133	Santa Maria Sanabria	Valle De Santiago	Suspendida
Guanajuato	gto	11132	Puruagua (Dge)	Jerécuaro	Suspendida
Guanajuato	gto	11131	Las Trojes	Ocampo	Suspendida
Guanajuato	gto	11130	La Luz	Guanajuato	Operando
Guanajuato	gto	11129	La Chirimoya	San Felipe	Suspendida
Guanajuato	gto	11126	El Savilar	Celaya	Suspendida
Guanajuato	gto	11125	El Nopal	Guanajuato	Suspendida
Guanajuato	gto	11124	El Chapin	Guanajuato	Operando
Guanajuato	gto	11123	Buenavista	San Felipe	Suspendida
Guanajuato	gto	11122	Presa Jalpa	Comonfort	Operando
Guanajuato	gto	11121	El Pinillo	Dolores Hidalgo Cuna De La Independencia Nacional	Operando
Guanajuato	gto	11119	Tierra Blanca	Tierra Blanca	Suspendida
Guanajuato	gto	11118	San Miguel De Allende (Dge)	San Miguel De Allende	Suspendida
Guanajuato	gto	11117	Los Lobos	Valle De Santiago	Suspendida
Guanajuato	gto	11116	Hacienda San Lucas	Jerécuaro	Operando
Guanajuato	gto	11114	El Refugio	Salvatierra	Suspendida
Guanajuato	gto	11113	Comonfort	Comonfort	Operando
Guanajuato	gto	11112	Ciudad Manuel Doblado	Manuel Doblado	Suspendida
Guanajuato	gto	11111	Atarjea	Atarjea	Operando
Guanajuato	gto	11110	Tres Encinos	San Felipe	Suspendida
Guanajuato	gto	11109	San Felipe (Smn)	San Felipe	Suspendida
Guanajuato	gto	11107	La Quemada	San Felipe	Operando
Guanajuato	gto	11105	Ameche	Apaseo El Grande	Operando
Guanajuato	gto	11103	Valenciana	Guanajuato	Suspendida
Guanajuato	gto	11101	C.A.E. Leon	León	Suspendida
Guanajuato	gto	11100	Roque	Celaya	Operando
Guanajuato	gto	11099	Mariano Abasolo	Pénjamo	Operando
Guanajuato	gto	11098	Santa Cruz Juventino Rosas (Smn)	Santa Cruz De Juventino Rosas	Suspendida
Guanajuato	gto	11097	Santa Maria (Smn)	Yuriria	Suspendida
Guanajuato	gto	11096	Salamanca	Salamanca	Operando
Guanajuato	gto	11095	Leon (Dge)	León	Operando
Guanajuato	gto	11094	Guanajuato (Dge)	Guanajuato	Suspendida
Guanajuato	gto	11093	San Miguel De Allende (Smn)	San Miguel De Allende	Operando
Guanajuato	gto	11092	San Miguel Octopan	Celaya	Operando
Guanajuato	gto	11091	Penjamo	Pénjamo	Suspendida
Guanajuato	gto	11090	Puruagua (Smn)	Jerécuaro	Suspendida
Guanajuato	gto	11089	Silao (Smn)	Silao De La Victoria	Suspendida
Guanajuato	gto	11088	San Jose Iturbide (Dge)	San José Iturbide	Suspendida
Guanajuato	gto	11087	San Jose De Pantoja	Valle De Santiago	Operando
Guanajuato	gto	11085	Dos Arroyos	San Miguel De Allende	Operando
Guanajuato	gto	11084	Celaya (Dge)	Celaya	Suspendida
Guanajuato	gto	11083	Xichu	Xichú	Operando
Guanajuato	gto	11082	Villa Victoria (Dge)	Victoria	Operando
Guanajuato	gto	11081	Villa Victoria (Smn)	Victoria	Suspendida
Guanajuato	gto	11080	Villa Doctor Mora	Doctor Mora	Suspendida
Guanajuato	gto	11079	Valle De Santiago	Valle De Santiago	Operando
Guanajuato	gto	11078	Tarimoro	Tarimoro	Suspendida
Guanajuato	gto	11077	Tarandacuao	Tarandacuao	Operando
Guanajuato	gto	11076	Presa Solis	Acámbaro	Operando
Guanajuato	gto	11075	Soledad Nueva	Dolores Hidalgo Cuna De La Independencia Nacional	Operando
Guanajuato	gto	11074	Silao (Dge)	Silao De La Victoria	Operando
Guanajuato	gto	11073	Santa Rosa El Mineral	Guanajuato	Operando
Guanajuato	gto	11072	Santa Rita	Jaral Del Progreso	Operando
Guanajuato	gto	11071	Santa Maria (Dge)	Silao De La Victoria	Operando
Guanajuato	gto	11070	Santa Julia	Guanajuato	Operando
Guanajuato	gto	11069	San Pedro De Los Almoloya	San Felipe	Suspendida
Guanajuato	gto	11068	San Luis De La Paz	San Luis De La Paz	Suspendida
Guanajuato	gto	11067	San Juan De Los Llanos	San Felipe	Suspendida
Guanajuato	gto	11066	San Jose Iturbide (Smn)	San José Iturbide	Operando
Guanajuato	gto	11065	San Felipe (Dge)	San Felipe	Operando
Guanajuato	gto	11064	San Diego De La Union	San Diego De La Unión	Suspendida
Guanajuato	gto	11063	San Cristobal	Dolores Hidalgo Cuna De La Independencia Nacional	Operando
Guanajuato	gto	11062	San Antonio De Los Martinez	San Luis De La Paz	Suspendida
Guanajuato	gto	11061	San Antonio	Dolores Hidalgo Cuna De La Independencia Nacional	Suspendida
Guanajuato	gto	11060	Salvatierra	Salvatierra	Operando
Guanajuato	gto	11059	La Magdalena	Valle De Santiago	Operando
Guanajuato	gto	11058	Romita	Romita	Suspendida
Guanajuato	gto	11057	Rio Lajas	Dolores Hidalgo Cuna De La Independencia Nacional	Suspendida
Guanajuato	gto	11056	Planta Ramos Millan	Cortazar	Operando
Guanajuato	gto	11055	Purisima De Bustos	Purísima Del Rincón	Operando
Guanajuato	gto	11054	Pueblo Nuevo	Pueblo Nuevo	Suspendida
Guanajuato	gto	11053	Pozos	San Luis De La Paz	Suspendida
Guanajuato	gto	11052	Pericos	Salamanca	Operando
Guanajuato	gto	11051	Peñuelitas	Dolores Hidalgo Cuna De La Independencia Nacional	Operando
Guanajuato	gto	11050	Ocampo	Ocampo	Operando
Guanajuato	gto	11049	Nuevo Valle Moreno	León	Operando
Guanajuato	gto	11048	Neutla	Comonfort	Suspendida
Guanajuato	gto	11047	Moroleon	Moroleón	Operando
Guanajuato	gto	11046	Minas De Maguey	Victoria	Suspendida
Guanajuato	gto	11045	Media Luna	León	Operando
Guanajuato	gto	11044	Mandujano	Santa Cruz De Juventino Rosas	Operando
Guanajuato	gto	11043	Lourdes	San Luis De La Paz	Suspendida
Guanajuato	gto	11042	Los Rodriguez	San Miguel De Allende	Operando
Guanajuato	gto	11041	Los Razos	Salamanca	Operando
Guanajuato	gto	11040	Los Castillos	León	Operando
Guanajuato	gto	11039	Leon (Obs)	León	Suspendida
Guanajuato	gto	11038	Mogotes	Valle De Santiago	Operando
Guanajuato	gto	11037	Las Mesas	Abasolo	Suspendida
Guanajuato	gto	11036	Las Adjuntas	Manuel Doblado	Operando
Guanajuato	gto	11035	La Sandia	León	Operando
Guanajuato	gto	11034	La Golondrina	Pénjamo	Operando
Guanajuato	gto	11033	La Begoña	San Miguel De Allende	Operando
Guanajuato	gto	11032	Santa Cruz Juventino Rosas (Dge)	Santa Cruz De Juventino Rosas	Operando
Guanajuato	gto	11031	Jerecuaro	Jerécuaro	Operando
Guanajuato	gto	11030	Jaral De Berrios	San Felipe	Suspendida
Guanajuato	gto	11029	Jalpa	Purísima Del Rincón	Suspendida
Guanajuato	gto	11028	Irapuato	Irapuato	Operando
Guanajuato	gto	11027	Iramuco	Acámbaro	Suspendida
Guanajuato	gto	11026	Hacienda San Juan	San Diego De La Unión	Suspendida
Guanajuato	gto	11025	Hacienda De Arriba	León	Operando
Guanajuato	gto	11024	Guanajuato (Obs)	Guanajuato	Operando
Guanajuato	gto	11023	Guanajal	San Francisco Del Rincón	Suspendida
Guanajuato	gto	11022	El Terrero	Apaseo El Alto	Operando
Guanajuato	gto	11021	El Sabino	Salvatierra	Operando
Guanajuato	gto	11020	El Palote	León	Operando
Guanajuato	gto	11019	El Huizache	Cortazar	Suspendida
Guanajuato	gto	11018	El Chilarillo	Jerécuaro	Suspendida
Guanajuato	gto	11017	Dolores Hidalgo (Smn)	Dolores Hidalgo Cuna De La Independencia Nacional	Operando
Guanajuato	gto	11016	Dolores Hidalgo (Dge)	Dolores Hidalgo Cuna De La Independencia Nacional	Suspendida
Guanajuato	gto	11015	Charcas	Doctor Mora	Operando
Guanajuato	gto	11014	Cueramaro	Cuerámaro	Operando
Guanajuato	gto	11013	Cortazar	Cortazar	Operando
Guanajuato	gto	11012	Coroneo	Coroneo	Operando
Guanajuato	gto	11011	Cinco Señores	San Miguel De Allende	Operando
Guanajuato	gto	11010	Cerano	Yuriria	Operando
Guanajuato	gto	11009	Celaya (Smn)	Celaya	Operando
Guanajuato	gto	11008	Cañada De Gonzalez	Dolores Hidalgo Cuna De La Independencia Nacional	Suspendida
Guanajuato	gto	11007	Calderones	Guanajuato	Operando
Guanajuato	gto	11006	Apaseo El Alto	Apaseo El Alto	Operando
Guanajuato	gto	11005	Apaseo	Apaseo El Grande	Operando
Guanajuato	gto	11004	Aldama	Irapuato	Operando
Guanajuato	gto	11003	Agua Tibia	Pénjamo	Operando
Guanajuato	gto	11002	Acambaro	Acámbaro	Operando
Guanajuato	gto	11001	Abasolo	Abasolo	Operando
Durango	dgo	10189	Tayoltita		
Durango	dgo	10188	Cevag	Durango	Suspendida
Durango	dgo	10187	El Naranjo	General Simón Bolívar	Suspendida
Durango	dgo	10180	Villa Ocampo	Ocampo	Operando
Durango	dgo	10179	Cinco Señores	Nazas	Operando
Durango	dgo	10178	Granja Nirvana	Lerdo	Operando
Durango	dgo	10177	San Felipe	Durango	Operando
Durango	dgo	10176	Rio Miravalles	San Dimas	Operando
Durango	dgo	10175	J. Isabel Robles	General Simón Bolívar	Operando
Durango	dgo	10174	Presa El Tigre	San Juan De Guadalupe	Operando
Durango	dgo	10173	San Gabriel	Ocampo	Suspendida
Durango	dgo	10172	San Jose De Reyes	General Simón Bolívar	Operando
Durango	dgo	10171	Campo Experimental Antonio Narro	Cuencamé	Suspendida
Durango	dgo	10170	C.B.T.A. 047 Lerdo	Lerdo	Operando
Durango	dgo	10169	C.B.T.A. 101 Gomez Palacio	Gómez Palacio	Operando
Durango	dgo	10168	Cartagena	Tlahualilo	Operando
Durango	dgo	10167	Revolucion	Hidalgo	Operando
Durango	dgo	10166	Higueras	Rodeo	Operando
Durango	dgo	10165	Laboratorio Del Desierto	Tlahualilo	Operando
Durango	dgo	10164	La Flor Del Desierto	Tlahualilo	Operando
Durango	dgo	10163	Villa Juarez (Cfe)	Lerdo	Suspendida
Durango	dgo	10161	Yermo	Mapimí	Operando
Durango	dgo	10160	Agua Blanca	San Dimas	Operando
Durango	dgo	10159	Piedra Herrada	Súchil	Operando
Durango	dgo	10158	El Troncon	Mezquital	Operando
Durango	dgo	10157	El Alemán	Súchil	Operando
Durango	dgo	10156	Tepehuanes (Obs)	Tepehuanes	Suspendida
Durango	dgo	10155	Radar Palmito	Hidalgo	Operando
Durango	dgo	10154	Pielagos	Otáez	Suspendida
Durango	dgo	10153	Chacala	Tamazula	Suspendida
Durango	dgo	10152	Cerro Prieto	Durango	Suspendida
Durango	dgo	10151	La Michila	Súchil	Suspendida
Durango	dgo	10150	Luis Moya	Peñón Blanco	Operando
Durango	dgo	10149	General Escobedo	El Oro	Operando
Durango	dgo	10148	El Real	Tamazula	Operando
Durango	dgo	10147	El Zape	Guanaceví	Operando
Durango	dgo	10146	Yerbanis	Peñón Blanco	Operando
Durango	dgo	10145	Planta Frankie (Cfe)	Gómez Palacio	Suspendida
Durango	dgo	10144	El Mirador	Hidalgo	Suspendida
Durango	dgo	10143	Inde	Indé	Operando
Durango	dgo	10142	El Casco	San Pedro Del Gallo	Operando
Durango	dgo	10141	Canutillo	Ocampo	Operando
Durango	dgo	10140	La Cadena	Mapimí	Operando
Durango	dgo	10139	Agua Puerca	Ocampo	Suspendida
Durango	dgo	10138	San Bernardo	San Bernardo	Operando
Durango	dgo	10137	Guatimape (Dge)	Nuevo Ideal	Operando
Durango	dgo	10136	Doce De Diciembre	Cuencamé	Operando
Durango	dgo	10135	Cuauhtemoc	Cuencamé	Operando
Durango	dgo	10134	Conejos	Mapimí	Suspendida
Durango	dgo	10133	San Pedro Del Gallo (Dge)	San Pedro Del Gallo	Suspendida
Durango	dgo	10132	San Luis Del Cordero (Dge)	San Luis Del Cordero	Operando
Durango	dgo	10131	Peñon Blanco (Dge)	Peñón Blanco	Operando
Durango	dgo	10129	Coneto De Comonfort	Coneto De Comonfort	Operando
Durango	dgo	10128	Villa Hidalgo (Dge)	Hidalgo	Operando
Durango	dgo	10127	Caboraca	Canatlán	Operando
Durango	dgo	10126	Arnulfo R. Gomez	Canatlán	Operando
Durango	dgo	10125	La Rosilla	Guanaceví	Suspendida
Durango	dgo	10124	La Flor	Durango	Suspendida
Durango	dgo	10123	San Pablo	Pueblo Nuevo	Suspendida
Durango	dgo	10122	San Diego	Santiago Papasquiaro	Suspendida
Durango	dgo	10121	Los Altares	Santiago Papasquiaro	Operando
Durango	dgo	10120	E.T.F. 142 Pueblo Nuevo	Pueblo Nuevo	Suspendida
Durango	dgo	10119	E.T.A. 019 Tepehuanes	Tepehuanes	Suspendida
Durango	dgo	10118	E.T.A. 015 Abasolo	Rodeo	Suspendida
Durango	dgo	10110	Hacienda La Pila	Durango	Suspendida
Durango	dgo	10109	Hacienda Ganadera El Ojo	Poanas	Suspendida
Durango	dgo	10108	Ciudad Lerdo (Dge)	Lerdo	Operando
Durango	dgo	10107	Fraccionamiento San Ignacio	Hidalgo	Suspendida
Durango	dgo	10103	Santa Barbara (Dge)	Durango	Operando
Durango	dgo	10102	Guatimape (Smn)	Nuevo Ideal	Suspendida
Durango	dgo	10101	Tepehuanes (Dge)	Tepehuanes	Suspendida
Durango	dgo	10100	Santiago Papasquiaro (Smn)	Santiago Papasquiaro	Operando
Durango	dgo	10099	San Juan De Guadalupe (Dge)	San Juan De Guadalupe	Operando
Durango	dgo	10098	Rodeo (Dge)	Rodeo	Operando
Durango	dgo	10097	La Zarca (Cfe)	Hidalgo	Suspendida
Durango	dgo	10096	La Chaparra (Pfm)	Santiago Papasquiaro	Suspendida
Durango	dgo	10095	Guadalupe Victoria (Smn)	Guadalupe Victoria	Suspendida
Durango	dgo	10094	Guanacevi (Dge)	Guanaceví	Suspendida
Durango	dgo	10093	El Salto (Dge)	Pueblo Nuevo	Operando
Durango	dgo	10092	Durango (Dge)	Durango	Suspendida
Durango	dgo	10091	Coluta	Tamazula	Suspendida
Durango	dgo	10090	Canatlan (Dge)	Canatlán	Operando
Durango	dgo	10089	Villa Hidalgo (Smn)	Hidalgo	Suspendida
Durango	dgo	10088	Vicente Guerrero	Vicente Guerrero	Operando
Durango	dgo	10087	Vascogil	Canelas	Operando
Durango	dgo	10086	Topia	Topia	Suspendida
Durango	dgo	10085	Tlahualilo	Tlahualilo	Operando
Durango	dgo	10084	Tepehuanes (Smn)	Tepehuanes	Suspendida
Durango	dgo	10083	Tejamen	Nuevo Ideal	Operando
Durango	dgo	10082	Tamazula De Victoria	Tamazula	Operando
Durango	dgo	10081	Suchil	Súchil	Operando
Durango	dgo	10080	Simon Bolivar	General Simón Bolívar	Operando
Durango	dgo	10079	Sianori	Topia	Suspendida
Durango	dgo	10078	Sardinas	San Bernardo	Operando
Durango	dgo	10077	Santiago Papasquiaro (Dge)	Santiago Papasquiaro	Suspendida
Durango	dgo	10076	Santiago Bayacora	Durango	Operando
Durango	dgo	10075	Santa Maria Del Oro	El Oro	Operando
Durango	dgo	10074	Santa Clara	Santa Clara	Operando
Durango	dgo	10073	Santa Barbara (Smn)	Durango	Suspendida
Durango	dgo	10072	San Pedro Del Gallo (Smn)	San Pedro Del Gallo	Operando
Durango	dgo	10071	San Miguel De Lobos	Tepehuanes	Operando
Durango	dgo	10070	San Marcos	Santa Clara	Suspendida
Durango	dgo	10069	San Luis Del Cordero (Smn)	San Luis Del Cordero	Suspendida
Durango	dgo	10068	San Juan Del Rio	San Juan Del Río	Operando
Durango	dgo	10067	San Juan De Guadalupe (Smn)	San Juan De Guadalupe	Suspendida
Durango	dgo	10066	San Jose De Acevedo	Nombre De Dios	Operando
Durango	dgo	10065	San Francisco Del Mezquital	Mezquital	Operando
Durango	dgo	10064	San Dimas	San Dimas	Operando
Durango	dgo	10063	San Bartolo	Canatlán	Operando
Durango	dgo	10062	San Antonio	Ocampo	Suspendida
Durango	dgo	10061	Rosario	Ocampo	Operando
Durango	dgo	10060	Rodeo (Smn)	Rodeo	Suspendida
Durango	dgo	10059	Ramon Corona	Cuencamé	Suspendida
Durango	dgo	10058	Pueblo Nuevo	Pueblo Nuevo	Suspendida
