COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 21/11/2025 

DATOS DISPONIBLES EN LA BASE DE DATOS A: NOVEMBER DE 2025; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 5005 
 NOMBRE    : CANDELA (DGE) 
 ESTADO    : COAHUILA DE ZARAGOZA 
 MUNICIPIO : CANDELA 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 26.84138889 ° 
 LONGITUD  : -100.7602778 ° 
 ALTITUD   : 582 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1967-05-10	NULO	NULO	NULO	NULO
2005-03-03	0	5.35	28	14
2005-03-04	0	6.23	26	14
2005-03-05	0	5.25	19	16
2005-03-06	0	4.56	19	15
2005-03-07	0	7.14	31	14
2005-03-08	3	2.32	30	16
2005-03-09	0	5.93	25	16
2005-03-10	0	6.78	30	11
2005-03-11	0	5.64	20	12
2005-03-12	0	6.88	33	13
2005-03-13	0	6.09	35	13
2005-03-14	0	6.08	24	13
2005-03-15	2	5.8	24	13
2005-03-16	1	2.71	13	11
2005-03-17	0	7.28	25	6
2005-03-18	0	7.08	32	8.5
2005-03-19	0	6.88	28	13
2005-03-20	0	7.01	32	14
2005-03-21	0	7.68	31	17
2005-03-22	0	7.42	31	15
2005-03-23	0	6.67	32	13
2005-03-24	0	7.84	35	14
2005-03-25	0	7.94	30	17
2005-03-26	0	NULO	NULO	NULO
2005-03-27	0	7.11	NULO	NULO
2005-03-28	0	7.11	30	12
2005-03-29	0	8.31	38	14
2005-03-30	0	7.62	33	17
2005-03-31	0	NULO	35	16
2005-04-01	0	7.19	23	15
2005-04-02	0	6.88	29	11
2005-04-03	0	8.09	30	11
2005-04-04	0	7.84	34	15
2005-04-05	0	8.2	40	17
2005-04-06	0	7.69	31	16
2005-04-07	0	7.24	31	16
2005-04-08	0	6.88	33	14
2005-04-09	0	8.95	31	15
2005-04-10	0	8.08	39	19
2005-04-11	0	7.39	34	20
2005-04-12	0	NULO	NULO	NULO
2005-04-13	0	6.01	NULO	NULO
2005-04-14	0	11.34	33	18
2005-04-15	0	6.1	27	17
2005-04-16	0	6.32	26	17
2005-04-17	0	1.99	24	19
2005-04-18	NULO	NULO	NULO	NULO
2005-04-20	0	5.18	NULO	NULO
2005-04-21	NULO	NULO	NULO	NULO
2005-04-22	0	7.08	NULO	NULO
2005-04-23	0	6.16	26	22
2005-04-24	0	6.61	31	17
2005-04-25	0	6.04	34	18
2005-04-26	0	6.06	31	17
2005-04-27	0	6.59	36	19
2005-04-28	0	6.38	37	24
2005-04-29	0	8.74	45	22
2005-04-30	0	NULO	27	24
2005-05-01	0	6.58	29	16
2005-05-02	0	5.92	24	16
2005-05-03	3	4.52	20	17
2005-05-04	0	4.42	22	18
2005-05-05	0	6.49	22	17
2005-05-06	0	6.21	28	18
2005-05-07	0	8.35	35	19
2005-05-08	0	8.51	39	22
2005-05-09	0	8.43	32	21
2005-05-10	0	7.77	34	21
2005-05-11	0	6.78	36	23
2005-05-12	0	4.75	37	22
2005-05-13	0	7.46	37	22
2005-05-14	1	5.82	32	22
2005-05-15	42	5.01	32	19
2005-05-16	0	5.81	27	18
2005-05-17	0	6.29	35	19
2005-05-18	0	6.67	36	19
2005-05-19	0	7.31	36	24
2005-05-20	0	7.49	36	23
2005-05-21	0	8.44	38	23
2005-05-22	0	7.38	38	23
2005-05-23	0	8.61	38	24
2005-05-24	NULO	NULO	NULO	NULO
2005-05-25	0	8.83	NULO	NULO
2005-05-26	0	7.29	31	25
2005-05-27	0	7.07	33	24
2005-05-28	0	NULO	NULO	NULO
2005-05-29	0	6.88	NULO	NULO
2005-05-30	0	7.21	38	21
2005-05-31	0	NULO	42	22
2005-06-01	0	10.88	41	23
2005-06-02	0	NULO	NULO	NULO
2005-06-03	0	10.43	NULO	NULO
2005-06-04	0	8.89	40	27
2005-06-05	0	7.88	35	23
2005-06-06	0	5.67	33	24
2005-06-07	0	6.1	39	25
2005-06-08	0	11.95	40	25
2005-06-09	0	10.72	39	25
2005-06-10	0	9.57	38	26
2005-06-11	0	8.92	37	25
2005-06-12	0	9.22	38	26
2005-06-13	0	7.92	40	25
2005-06-14	0	8.71	38	26
2005-06-15	0	9.56	39	26
2005-06-16	0	8.47	40	26
2005-06-17	0	9.08	42	28
2005-06-18	0	10.69	42	26
2005-06-19	0	10.67	38	27
2005-06-20	0	10.16	37	25
2005-06-21	0	9.48	36	24
2005-06-22	0	6.91	38	22
2005-06-23	0	8.87	38	23
2005-06-24	0	12.34	38	24
2005-06-25	0	11.21	37	25
2005-06-26	0	9.67	36	25
2005-06-27	0	10.36	37	25
2005-06-28	0	11.43	38	25
2005-06-29	0	11.48	38	25
2005-06-30	0	NULO	39	26
2005-07-01	0	10.48	42	27
2005-07-02	0	10.63	43	28
2005-07-03	0	12.17	44	28
2005-07-04	0	11.58	43	26
2005-07-05	0	11.09	38	26
2005-07-06	0	10.11	41	26
2005-07-07	0	10.64	42	28
2005-07-08	0	10.17	42	28
2005-07-09	0	11.03	41	27
2005-07-10	0	10.76	40	26
2005-07-11	0	10.49	40	27
2005-07-12	0	10.89	39	27
2005-07-13	0	11.8	40	27
2005-07-14	0	10.58	41	27
2005-07-15	0	9.33	37	27
2005-07-16	6	2.32	29	24
2005-07-17	0	8.22	35	23
2005-07-18	0	8.09	32	24
2005-07-19	5	5.87	36	25
2005-07-20	185	NULO	37	24
2005-07-21	16	4.75	27	22
2005-07-22	0	6.15	36	22
2005-07-23	0	6.87	35	22
2005-07-24	0	8.52	33	24
2005-07-25	0	7.15	33	24
2005-07-26	0	7.11	33	24
2005-07-27	17	8.28	33	25
2005-07-28	0	3.76	31	24
2005-07-29	0	8.16	34	24
2005-07-30	0	7.89	35	23
2005-07-31	0	NULO	30	24
2005-08-01	0	7.63	35	23
2005-08-02	0	6.16	36	23
2005-08-03	0	4.11	34	24
2005-08-04	2	3.84	32	23
2005-08-05	0	4.99	33	23
2005-08-06	3	3.58	32	22
2005-08-07	0	7.45	35	22
2005-08-08	0	7.18	37	23
2005-08-09	0	7.68	37	25
2005-08-10	4	2.54	33	26
2005-08-11	0	5.44	35	23
2005-08-12	4	1.94	37	23
2005-08-13	0	5.18	34	24
2005-08-14	0	7.19	35	25
2005-08-15	0	7.09	36	25
2005-08-16	0	7.71	35	25
2005-08-17	0	7.59	37	25
2005-08-18	0	9.41	37	26
2005-08-19	0	NULO	NULO	NULO
2005-08-20	0	9.42	NULO	NULO
2005-08-21	0	8.35	36	25
2005-08-22	0	7.59	38	25
2005-08-23	0	9.11	38	26
2005-08-24	0	8.74	38	27
2005-08-25	0	8.47	38	26
2005-08-26	0	8.84	39	26
2005-08-27	0	8.71	40	26
2005-08-28	0	8.31	39	26
2005-08-29	0	7.37	36	26
2005-08-30	0	8.54	38	24
2005-08-31	0	NULO	40	24
2005-09-01	0	6.78	38	25
2005-09-02	0	6.83	37	25
2005-09-03	0	6.21	35	23
2005-09-04	0	5.48	36	22
2005-09-05	0	6.89	35	24
2005-09-06	NULO	NULO	NULO	NULO
2005-09-07	1	7.19	NULO	NULO
2005-09-08	0.01	4.05	34	21
2005-09-09	0	NULO	NULO	NULO
2005-09-10	0	6.8	NULO	NULO
2005-09-11	0	6.31	36	24
2005-09-12	0	7.67	35	24
2005-09-13	0	3.73	38	24
2005-09-14	0	7.29	39	23
2005-09-15	0	8.92	39	26
2005-09-16	0	9.79	38	26
2005-09-17	0	9.23	40	26
2005-09-18	0	8.06	38	26
2005-09-19	0	8.62	38	25
2005-09-20	0	7.91	36	23
2005-09-21	0	8.47	38	23
2005-09-22	0	7.91	38	24
2005-09-23	0	8.13	40	23
2005-09-24	0	7.28	40	23
2005-09-25	0	10.28	42	22
2005-09-26	0	11.09	40	23
2005-09-27	0	10.22	39	24
2005-09-28	0	9.65	41	24
2005-09-29	0	9.96	38	25
2005-09-30	0	NULO	37	24
2005-10-01	0	7.8	37	24
2005-10-02	0	8.3	35	23
2005-10-03	0.01	7.2	34	24
2005-10-04	2	5.1	33	23
2005-10-05	1	5.29	33	23
2005-10-06	0	5.94	37	22
2005-10-07	1	1.18	19	16
2005-10-08	0	4.16	27	15
2005-10-09	0	7.16	33	16
2005-10-10	0	4.72	35	18
2005-10-11	1	2.28	26	22
2005-10-12	0	5.45	31	22
2005-10-13	21	5.8	28	22
2005-10-14	2	0.13	25	23
2005-10-15	0	1.3	26	19
2005-10-16	0	3.47	28	19
2005-10-17	0	NULO	NULO	NULO
2005-10-18	0	5.75	NULO	NULO
2005-10-19	0	6.68	35	19
2005-10-20	0	5.85	32	19
2005-10-21	0	2.77	32	20
2005-10-22	0	2.78	30	20
2005-10-23	0	6.36	31	18
2005-10-24	0	1.47	19	15
2005-10-25	0	4.51	25	10
2005-10-26	0	3.52	28	11
2005-10-27	7	2.56	25	14
2005-10-28	1	0.16	19	18
2005-10-29	0	1.53	20	17
2005-10-30	0	2.37	25	18
2005-10-31	0	NULO	29	18
2005-11-01	0	2.88	20	12
2005-11-02	0	3.3	28	11
2005-11-03	0	5.13	30	11
2005-11-04	0	2.59	30	13
2005-11-05	0	3.78	32	14
2005-11-06	0	3.87	31	16
2005-11-07	0	4.77	31	17
2005-11-08	0	5.12	33	19
2005-11-09	0	5.86	33	21
2005-11-10	0	4.49	28	21
2005-11-11	0	4.48	32	19
2005-11-12	0	5.56	34	20
2005-11-13	0	4.86	29	19
2005-11-14	0	4.25	32	19
2005-11-15	3	1.85	35	21
2005-11-16	0	2.93	NULO	NULO
2005-11-17	0	4.09	20	6
2005-11-18	3	0.92	12	6
2005-11-19	0	2.87	20	10
2005-11-20	0	3.03	20	10
2005-11-21	0	5.87	27	9
2005-11-22	0	4.12	30	9
2005-11-23	0	4.87	31	10
2005-11-24	0	4.87	31	11
2005-11-25	0	5.21	26	11
2005-11-26	0	4.75	31	15
2005-11-27	0	NULO	NULO	NULO
2005-11-28	0	5.3	NULO	NULO
2005-11-29	0	4.8	25	6
2005-11-30	0	NULO	28	3
2005-12-01	0	4.79	21	11
2005-12-02	0	4.11	27	10
2005-12-03	0	NULO	NULO	NULO
2005-12-04	0	3.88	NULO	NULO
2005-12-05	0	5.05	20	12
2005-12-06	0	2.68	18	6
2005-12-07	0	3.2	18	6
2005-12-08	0	1.02	6	4
2005-12-09	0	3.23	14	3
2005-12-10	0	2.05	21	4
2005-12-11	0	1.63	21	5
2005-12-12	0	3.49	24	10
2005-12-13	0	2.91	28	10
2005-12-14	0	3.21	24	13
2005-12-15	0	1.25	16	14
2005-12-16	0.01	1.68	12	9
2005-12-17	0	0.31	9	6
2005-12-18	2	1.19	10	6
2005-12-19	1	0.18	11	8
2005-12-20	0	1.68	22	10
2005-12-21	0	NULO	NULO	NULO
2005-12-22	0	3.01	NULO	NULO
2005-12-23	0	4.8	30	7
2005-12-24	0	3.7	25	8
2005-12-25	0	4.8	28	9
2005-12-26	0	5.11	24	10
2005-12-27	0	5.84	33	12
2005-12-28	0	4.41	30	14
2005-12-29	0	4.42	30	11
2005-12-30	0	3.86	29	12
2005-12-31	0	NULO	33	12
2006-01-01	0	4.75	35	12
2006-01-02	0	6.34	31	15
2006-01-03	0	NULO	NULO	NULO
2006-01-04	0	NULO	NULO	NULO
2006-01-05	0	3.7	NULO	NULO
2006-01-06	0	4.84	19	8
2006-01-07	0	5.92	29	7
2006-01-08	0	4.09	33	9
2006-01-09	0	5.71	29	13
2006-01-10	0	4.12	19	11
2006-01-11	0	5.19	27	9
2006-01-12	0	4.97	26	10
2006-01-13	0	4.92	20	13
2006-01-14	0	4.91	24	7
2006-01-15	0	4.85	27	7
2006-01-16	0	5.82	32	14
2006-01-17	0	5.44	20	11
2006-01-18	0	4.06	28	10
2006-01-19	0	5.74	28	11
2006-01-20	0	4.79	21	11
2006-01-21	0	4.08	27	13
2006-01-22	0	4.22	20	9
2006-01-23	0	4.41	17	7
2006-01-24	0	4.48	20	8
2006-01-25	3	2.32	17	8
2006-01-26	0	3.89	22	10
2006-01-27	0	4.46	26	10
2006-01-28	0	4.32	21	12
2006-01-29	0	4.33	21	15
2006-01-30	0	4.54	26	13
2006-01-31	0	NULO	29	10
2006-02-01	0	5.22	31	13
2006-02-02	0	5.28	33	15
2006-02-03	0	4.62	32	15
2006-02-04	NULO	NULO	NULO	NULO
2006-02-05	0	5.83	NULO	NULO
2006-02-06	0	5.66	23	14
2006-02-07	0	4.18	23	5
2006-02-08	0	5.22	26	8
2006-02-09	0	5.33	26	12
2006-02-10	0	6.41	27	12
2006-02-11	0	2.77	15	9
2006-02-12	0	6.32	21	3
2006-02-13	0	5.43	26	3
2006-02-14	0	6.66	29	5
2006-02-15	0	7.79	31	11
2006-02-16	0	4.62	36	18
2006-02-17	0	2.35	17	16
2006-02-18	0.01	1.94	11	9
2006-02-19	0	0.88	10	5
2006-02-20	0	2.43	18	4
2006-02-21	0	2.36	25	5
2006-02-22	0	5.59	30	5
2006-02-23	0.01	2.78	18	14
2006-02-24	1	1	18	15
2006-02-25	0.01	3.48	29	15
2006-02-26	0	2.44	20	14
2006-02-27	0	4.7	26	12
2006-02-28	0	NULO	33	13
2006-03-01	0	8.75	36	15
2006-03-02	0	7.81	36	17
2006-03-03	0	5.41	26	18
2006-03-04	0	4.53	30	18
2006-03-05	0	5.38	30	17
2006-03-06	0	6.76	23	19
2006-03-07	0	7.61	33	19
2006-03-08	0	11.23	39	20
2006-03-09	0	6.24	30	20
2006-03-10	0	8.49	37	2
2006-03-11	0	10.44	38	21
2006-03-12	0	7.92	38	22
2006-03-13	0	6.12	26	21
2006-03-14	0	5.42	25	11
2006-03-15	0	6.32	30	12
2006-03-16	0	5.69	30	14
2006-03-17	0	6.81	28	18
2006-03-18	0	7.31	35	21
2006-03-19	0	6.21	37	21
2006-03-20	0	7.79	30	21
2006-03-21	0	6.81	29	14
2006-03-22	0.01	4.38	23	14
2006-03-23	1	2.98	13	10
2006-03-24	0	5.94	19	6
2006-03-25	0	5.88	26	6
2006-03-26	0	6.17	30	11
2006-03-27	0	4.7	29	19
2006-03-28	0	5.15	32	20
2006-03-29	0	4.76	30	20
2006-03-30	0	8.27	35	20
2006-03-31	0	NULO	33	20
2006-04-01	0	9.94	36	21
2006-04-02	0	8.04	39	22
2006-04-03	0	9.85	36	23
2006-04-04	0	9.91	35	22
2006-04-05	0	10.3	27	22
2006-04-06	0	8.87	41	21
2006-04-07	0	8.89	38	22
2006-04-08	0	8.13	28	21
2006-04-09	0	7.78	32	14
2006-04-10	0	8.11	32	14
2006-04-11	0	7.88	31	19
2006-04-12	0	8.29	32	19
2006-04-13	0	8.76	34	20
2006-04-14	0	9.08	38	21
2006-04-15	0	9.72	41	20
2006-04-16	0	NULO	NULO	NULO
2006-04-17	0	10.66	NULO	NULO
2006-04-18	0	11.31	39	24
2006-04-19	0	11.61	40	23
2006-04-20	0	10.76	37	24
2006-04-21	0	8.75	28	23
2006-04-22	0	8.37	31	23
2006-04-23	0	8.27	38	22
2006-04-24	35	NULO	38	23
2006-04-25	0	6.69	34	21
2006-04-26	0	7.25	28	21
2006-04-27	0	7.87	28	21
2006-04-28	0	7.94	37	22
2006-04-29	0	7.86	24	20
2006-04-30	0	NULO	35	6
2006-05-01	0	7.42	38	19
2006-05-02	0	9.12	39	22
2006-05-03	0	8.25	38	23
2006-05-04	0	9.87	38	23
2006-05-05	0	8.81	35	23
2006-05-06	0	8.29	36	24
2006-05-07	0	8.79	34	25
2006-05-08	3	6.83	39	24
2006-05-09	0	9.38	39	24
2006-05-10	0	9.92	42	25
2006-05-11	0	6.15	31	22
2006-05-12	0	8.96	34	20
2006-05-13	0	9.06	41	20
2006-05-14	16	7.84	42	23
2006-05-15	0	5.82	26	19
2006-05-16	0	7.78	30	19
2006-05-17	0	9.12	36	19
2006-05-18	0	8.72	38	19
2006-05-19	0	9.59	40	21
2006-05-20	0	10.78	40	22
2006-05-21	0	10.34	38	23
2006-05-22	0	9.95	37	23
2006-05-23	0	10.34	37	23
2006-05-24	0	10.49	38	24
2006-05-25	0	11.21	39	22
2006-05-26	0	10.61	37	25
2006-05-27	0	NULO	NULO	NULO
2006-05-28	0	10.89	NULO	NULO
2006-05-29	0	11.21	39	21
2006-05-30	0	NULO	NULO	NULO
2006-05-31	0	NULO	NULO	NULO
2006-06-01	NULO	NULO	NULO	NULO
2006-06-02	0	4.86	NULO	NULO
2006-06-03	0	8.14	37	21
2006-06-04	0	9.2	38	21
2006-06-05	0	11.58	38	23
2006-06-06	0	10.72	39	24
2006-06-07	0	10.41	39	24
2006-06-08	0	10.68	38	25
2006-06-09	0	11.16	39	25
2006-06-10	0	10.74	41	24
2006-06-11	0	12.4	40	24
2006-06-12	0	12.62	40	23
2006-06-13	0	12.52	39	24
2006-06-14	0	11.98	42	25
2006-06-15	0	12.62	39	25
2006-06-16	0	10.92	40	26
2006-06-17	0	10.18	41	26
2006-06-18	0	11.68	40	27
2006-06-19	0	10.98	41	26
2006-06-20	0	12.92	41	27
2006-06-21	0	10.81	39	27
2006-06-22	0	11.44	37	26
2006-06-23	0	9.73	37	25
2006-06-24	0	10.32	40	25
2006-06-25	2	4.79	34	26
2006-06-26	0	2.62	33	23
2006-06-27	0	5.74	34	22
2006-06-28	0	9.98	36	24
2006-06-29	0	7.38	37	25
2006-06-30	0	NULO	37	25
2006-07-01	0	7.25	34	23
2006-07-02	0	7.07	32	23
2006-07-03	1	4.72	36	23
2006-07-04	0	6.52	37	23
2006-07-05	0	7.69	37	24
2006-07-06	0	9.6	37	24
2006-07-07	8	3.19	32	24
2006-07-08	0	6.59	33	25
2006-07-09	0	9.65	36	25
2006-07-10	0	10.79	37	25
2006-07-11	0	11.35	40	25
2006-07-12	0	12.04	40	26
2006-07-13	0	10.95	39	26
2006-07-14	0	8.36	37	25
2006-07-15	0	5.02	35	25
2006-07-16	0	9.84	39	25
2006-07-17	0	11.91	40	26
2006-07-18	0	12.14	40	26
2006-07-19	0	11.69	37	26
2006-07-20	0	10.26	36	26
2006-07-21	0	10.92	37	25
2006-07-22	0	NULO	NULO	NULO
2006-07-23	4	4.71	NULO	NULO
2006-07-24	6	7.27	37	22
2006-07-25	0	4.88	37	22
2006-07-26	0	3.92	36	24
2006-07-27	0	7.26	35	25
2006-07-28	0	8.79	37	25
2006-07-29	0	9.89	37	25
2006-07-30	0	10.84	38	25
2006-07-31	0	NULO	40	26
2006-08-01	NULO	NULO	NULO	NULO
2006-08-02	0	6.28	NULO	NULO
2006-08-03	15	4.25	36	26
2006-08-04	0	4.82	33	23
2006-08-05	0	7.92	36	23
2006-08-06	0	7.82	35	23
2006-08-07	0	8.21	34	24
2006-08-08	0	10.47	36	25
2006-08-09	0	9.39	36	24
2006-08-10	0	11.55	40	25
2006-08-11	0	11.12	41	26
2006-08-12	0	9.73	39	27
2006-08-13	0	10.78	39	27
2006-08-14	0	9.87	37	26
2006-08-15	0	9.83	40	27
2006-08-16	0	10.37	41	27
2006-08-17	0	NULO	NULO	NULO
2006-08-18	0	11.46	NULO	NULO
2006-08-19	0.01	11.14	35	22.5
2006-08-20	0	11.14	38	25
2006-08-21	0	11.24	38	25
2006-08-22	0	8.19	38	26
2006-08-23	0	10.35	39	26
2006-08-24	0	10.55	41	25
2006-08-25	0	8.49	41	26
2006-08-26	0	11.29	41	27
2006-08-27	0	9.85	41	24
2006-08-28	2	8.28	40	26
2006-08-29	0	7.3	38	24
2006-08-30	0	7.02	37	23
2006-08-31	0	NULO	37	25
2006-09-01	0	10.48	37	25
2006-09-02	0	11.19	37	25
2006-09-03	0	11.66	36	24
2006-09-04	0	10.9	38	24
2006-09-05	0.01	8.3	37	23
2006-09-06	9	2.42	27	22
2006-09-07	0	5.12	32	21
2006-09-08	0	6.45	33	22
2006-09-09	0	6.95	36	23
2006-09-10	0	6.68	37	22
2006-09-11	35	7.42	37	23
2006-09-12	2	2.74	27	22
2006-09-13	19	6.21	27	22
2006-09-14	0	6.05	31	21
2006-09-15	0	6.27	36	22
2006-09-16	4	5.5	38	24
2006-09-17	19	5.73	34	23
2006-09-18	0	4.17	30	23
2006-09-19	0	6.25	33	22
2006-09-20	0	5.8	34	20
2006-09-21	0	8.04	39	21
2006-09-22	0	9.39	41	24
2006-09-23	0	NULO	NULO	NULO
2006-09-24	40	4.09	NULO	NULO
2006-09-25	0	4.78	27	19
2006-09-26	0	6.07	31	18
2006-09-27	0	5.89	34	18
2006-09-28	2	5.53	35	20
2006-09-29	0	5.47	32	20
2006-09-30	0	NULO	34	21
2006-10-01	0	2.59	37	22
2006-10-02	0	7.26	33	22
2006-10-03	0	5.78	32	22
2006-10-04	0	5.29	32	21
2006-10-05	0	4.34	31	19
2006-10-06	0	3.22	31	19
2006-10-07	0	6.13	31	20
2006-10-08	0	6.3	33	21
2006-10-09	0	2.74	30	21
2006-10-10	2	4.11	35	22
2006-10-11	0	4.07	32	21
2006-10-12	0	3.21	32	21
2006-10-13	8	1.84	23	22
2006-10-14	5	0.49	25	18
2006-10-15	1	2.86	24	19
2006-10-16	0	5.34	35	22
2006-10-17	0	6.65	37	20
2006-10-18	0	4.98	36	22
2006-10-19	0	1.82	24	20
2006-10-20	0	4.69	33	16
2006-10-21	0.01	2.18	30	19
2006-10-22	0	1.57	18	17
2006-10-23	0	3.57	22	16
2006-10-24	0	1.37	26	15
2006-10-25	0	3.76	26	19
2006-10-26	0	4.91	36	22
2006-10-27	0	4.11	29	19
2006-10-28	0	3.89	29	11
2006-10-29	0	4.88	32	11
2006-10-30	0	4.81	31	13
2006-10-31	0	NULO	31	14
2006-11-01	0.01	3.87	32	16
2006-11-02	3	1.91	30	14
2006-11-03	0.01	3.08	18	12
2006-11-04	0	3.92	19	13
2006-11-05	0	4.78	27	16
2006-11-06	0	4.44	34	18
2006-11-07	0	5.93	30	13
2006-11-08	0	5.97	35	17
2006-11-09	0	7.68	38	19
2006-11-10	0	6.32	33	19
2006-11-11	0	4.08	24	17
2006-11-12	0	3.88	27	12
2006-11-13	0	5.84	28	14
2006-11-14	0	5.09	35	16
2006-11-15	0	6.11	22	18
2006-11-16	0	5.37	25	2
2006-11-17	0	5.46	29	6
2006-11-18	0	5.78	27	11
2006-11-19	0	4.89	23	11
2006-11-20	0	5.21	24	11
2006-11-21	0	5.79	25	11
2006-11-22	0	5.18	28	11
2006-11-23	0	5.93	28	12
2006-11-24	0	5.69	28	12
2006-11-25	0	6.31	28	13
2006-11-26	0	6.14	30	14
2006-11-27	0	3.42	25	17
2006-11-28	0	6.45	31	16
2006-11-29	0	4.01	33	16
2006-11-30	0	NULO	14	9
2006-12-01	0	1.28	19	2
2006-12-02	2	2.11	20	3
2006-12-03	2	0.81	9	8
2006-12-04	0	1.81	13	7
2006-12-05	0	2.27	20	5
2006-12-06	0	2.18	23	5
2006-12-07	31	0.41	15	10
2006-12-08	11.1	0.67	7	6
2006-12-09	0	0.84	6	5
2006-12-10	0	1.53	16	5
2006-12-11	0	1.26	19	8
2006-12-12	0	1.57	21	9
2006-12-13	0	1.74	22	10
2006-12-14	0	2.74	22	10
2006-12-15	0	2.12	28	13
2006-12-16	0	2.06	28	14
2006-12-17	0	2.68	25	12
2006-12-18	0	1.02	23	12
2006-12-19	0	1.44	21	15
2006-12-20	0	2.51	21	18
2006-12-21	0	NULO	NULO	NULO
2006-12-22	0	2.7	NULO	NULO
2006-12-23	7	1.2	14	8
2006-12-24	0	2.84	15	7
2006-12-25	0	2.67	17	7
2006-12-26	0	2.42	22	4
2006-12-27	0	2.48	24	4
2006-12-28	0	1	23	8
2006-12-29	5	1.59	20	11
2006-12-30	0	1.18	14	8
2006-12-31	0	NULO	21	8
2007-01-01	0	NULO	18	7
2007-01-02	2	2.67	10	5
2007-01-03	15	1.56	11	5
2007-01-04	0	0.66	22	8
2007-01-05	0	2.88	31	11
2007-01-06	0	3.94	14	12
2007-01-07	0	2.08	19	8
2007-01-08	0	3.85	22	5
2007-01-09	0	2.93	18	5
2007-01-10	0	3.67	21	7
2007-01-11	0	3.53	21	8
2007-01-12	0	4.48	19	12
2007-01-13	0	3.76	25	12
2007-01-14	0.01	3.36	17	14
2007-01-15	2	2.37	6	4
2007-01-16	1	0.87	2	1
2007-01-17	0	0.81	3	1
2007-01-18	0	0.65	8	1
2007-01-19	3	1.51	8	3
2007-01-20	0	1.07	14	7
2007-01-21	0	1.13	21	6
2007-01-22	3	1.26	12	6
2007-01-23	7	0.73	6	5
2007-01-24	9	0.24	13	4
2007-01-25	0	0.14	10	6
2007-01-26	0	0.56	17	5
2007-01-27	0	2.72	19	10
2007-01-28	0	2.55	11	6
2007-01-29	0	1.34	12	6
2007-01-30	0	1.26	13	7
2007-01-31	0	2.28	19	8
2007-02-01	0	1.63	21	9
2007-02-02	0	2.58	21	10
2007-02-03	0	2.47	13	9
2007-02-04	0	1.91	21	8
2007-02-05	0	2.39	16	8
2007-02-06	0	1.21	24	10
2007-02-07	0	3.15	28	10
2007-02-08	0	4.64	26	13
2007-02-09	0	2.21	23	15
2007-02-10	2	2.29	12	11
2007-02-11	0	1.72	17	9
2007-02-12	0	2.38	22	9
2007-02-13	0	2.02	22	11
2007-02-14	0	3.66	11	8
2007-02-15	0	2.01	8	6
2007-02-16	0	2.98	20	2
2007-02-17	0	5.36	20	2
2007-02-18	0	3.52	20	6
2007-02-19	0	5.32	31	7
2007-02-20	0	5.85	35	11
2007-02-21	0	5.29	28	16
2007-02-22	0	5.36	29	16
2007-02-23	0	4.79	29	15
2007-02-24	0	4.76	33	19
2007-02-25	0	5.84	26	11
2007-02-26	0	5.83	36	12
2007-02-27	0	6.68	32	14
2007-02-28	0	7.43	32	14
2007-03-01	0	6.78	23	16
2007-03-02	0	6.12	28	10
2007-03-03	0	7.88	22	10
2007-03-04	0	4.91	18	8
2007-03-05	0	4.61	23	5
2007-03-06	0	5.19	28	5
2007-03-07	0	5.79	29	10
2007-03-08	0	6.69	28	13
2007-03-09	0	6.48	30	14
2007-03-10	0	6.91	32	15
2007-03-11	0	7.61	29	18
2007-03-12	0	6.22	25	16
2007-03-13	0	6.68	30	17
2007-03-14	0	6.74	37	18
2007-03-15	0	8.42	32	18
2007-03-16	0	6.13	27	19
2007-03-17	0	5.24	30	15
2007-03-18	0	4.95	31	14
2007-03-19	0	4.96	31	15
2007-03-20	0	5.82	26	16
2007-03-21	0	2.35	27	19
2007-03-22	0	3.23	29	20
2007-03-23	0	4.1	28	21
2007-03-24	0	3.57	31	21
2007-03-25	0	4.87	23	21
2007-03-26	0	1.6	31	20
2007-03-27	0	5.89	36	18
2007-03-28	0	7.07	35	18
2007-03-29	0	8.22	32	22
2007-03-30	0	4.24	35	24
2007-03-31	0	6.54	29	18
2007-04-01	0	6.51	32	15
2007-04-02	0	7.76	31	15
2007-04-03	0	3.38	36	21
2007-04-04	0	7.68	31	18
2007-04-05	0	4.85	25	15
2007-04-06	0	3.15	22	16
2007-04-07	4	3.02	16	9
2007-04-08	0	0.69	13	4
2007-04-09	0	1.06	25	5
2007-04-10	0	4.11	34	11
2007-04-11	0	5.98	32	12
2007-04-12	0	6.89	34	14
2007-04-13	0	9.04	41	21
2007-04-14	0	8.87	26	18
2007-04-15	0	5.87	27	10
2007-04-16	0	7.84	27	14
2007-04-17	0	7.81	31	16
2007-04-18	0	6.13	35	17
2007-04-19	0	6.65	29	18
2007-04-20	0	6.25	32	17
2007-04-21	0	5.66	31	20
2007-04-22	0	7.22	33	21
2007-04-23	0	7.12	31	22
2007-04-24	0	7.14	37	20
